ACC X (m/s2),ACC Y (m/s2),ACC Z (m/s2),GRAV X (m/s2),GRAV Y (m/s2),GRAV Z (m/s2),LIN ACC X (m/s2),LIN ACC Y (m/s2),LIN ACC Z (m/s2),GYRO X (rad/s),GYRO Y (rad/s),GYRO Z (rad/s),LIGHT (lux),MAG FIELD X (T),MAG FIELD Y (T),MAG FIELD Z (T),ORIENT Z (deg),ORIENT X (deg),ORIENT Y (deg),PROXIMITY (m),SOUND LEVEL (dB),LOC LAT ,LOC LON,LOC ALT (m),LOC SPEED (Km/h),LOC ACCURACY (m),LOC ORIENT (deg),SAT IN RANGE,TIME (ms),YYYY-MO-DD HH-MI-SS_SSS
-3.4487,9.7974,2.6653,1.0924,9.5096,2.1317,-2.0347,-0.8376,-0.7145,-1.1408,-0.3707,0.6766,0,21.55,-86.36,-100.08,310.44,-75.86,-27.13,0,52.735,48.139923,11.55863,582,0,90.048,,0 / 23,1810012,2018-11-08 18:29:04:260
-2.3897,11.8514,3.6428,0.8019,9.5994,1.8384,-1.2311,-1.6157,0.9713,-1.9708,-1.5038,1.5247,0,35.24,-82.86,-98.56,309.06,-78.2,-23.57,0,56.486,48.139923,11.55863,582,0,90.048,,0 / 23,1812013,2018-11-08 18:29:06:261
0.8619,19.5207,7.986,-2.4009,9.394,-1.4695,-2.8802,2.857,-0.5165,-1.1072,-0.1253,0.8661,0,30.41,-67.08,-117.05,114.75,-73.32,121.47,0,62.191,48.139923,11.55863,582,0,90.048,,0 / 23,1814012,2018-11-08 18:29:08:260
3.4196,-1.3483,11.4626,-2.108,9.3074,-2.2583,-6.1591,2.435,-4.2125,-1.4504,0.1753,1.1076,0,17.79,-82.97,-99.08,135.86,-71.64,136.97,0,60.663,48.139923,11.55863,582,0,90.048,,0 / 23,1816012,2018-11-08 18:29:10:260
-1.0199,5.8393,1.043,-2.2606,9.1642,-2.6604,0.0792,-1.093,0.3075,-1.7438,-0.3687,0.2657,0,26.91,-83.47,-89.81,134.43,-69.15,139.64,0,59.02,48.139923,11.55863,582,0,90.048,,0 / 23,1818012,2018-11-08 18:29:12:260
1.2988,12.3523,-0.8282,-2.1484,8.8358,-3.672,1.6162,-5.1754,0.9768,-0.9702,0.2881,-0.0089,0,29.34,-89.68,-82.71,143.48,-64.29,149.67,0,56.24,48.139923,11.55863,582,0,90.048,,0 / 23,1820012,2018-11-08 18:29:14:260
0.19,11.7876,-1.2823,1.6048,9.3,2.6655,-2.0489,3.9499,-1.4049,3.2221,-0.0796,-1.6507,0,32.66,-86.54,-80.04,286.99,-71.5,-31.05,0,50.398,48.139923,11.55863,582,0,90.048,,0 / 23,1822012,2018-11-08 18:29:16:260
6.255,16.2302,0.5776,1.5853,9.2768,2.7566,-1.9906,3.1843,-0.9634,1.95,-0.8757,-1.9443,0,25.99,-85.08,-92.84,297.87,-71.08,-29.9,0,58.535,48.139923,11.55863,582,0,90.048,,0 / 23,1824012,2018-11-08 18:29:18:260
1.976,10.9388,0.4765,1.4532,9.3293,2.6499,-2.4801,1.8216,-0.5786,-0.9248,-0.6013,0.5609,0,25.69,-81.02,-97.36,302.39,-72.05,-28.74,0,49.004,48.139923,11.55863,582,0,90.048,,0 / 23,1826012,2018-11-08 18:29:20:260
2.2928,7.8496,0.3112,1.2846,9.3603,2.6279,-0.8296,0.6842,-1.058,-0.9879,-0.507,0.6809,0,30.72,-74.95,-110.19,307.75,-72.65,-26.05,0,58.344,48.139923,11.55863,582,0,90.048,,0 / 23,1828012,2018-11-08 18:29:22:260
2.8866,8.2435,0.129,1.259,9.374,2.5912,-0.733,0.4106,-1.2781,-1.0225,-0.1341,0.6436,0,21.42,-81.15,-107.18,134.63,-79.01,140.43,0,61.482,48.139923,11.55863,582,0,90.048,,0 / 23,1830013,2018-11-08 18:29:24:261
-4.3304,4.435,0.156,-1.0602,9.6076,-1.6555,5.5098,4.7072,-2.9548,-1.8432,-1.6132,1.5493,0,26.42,-88.07,-103.42,138.93,-78.44,147.37,0,60.57,48.139923,11.55863,582,0,90.048,,0 / 23,1832012,2018-11-08 18:29:26:260
2.8562,6.7179,-0.1664,-1.2564,9.5579,-1.7996,4.6152,1.6192,-0.3789,-1.0109,0.7096,0.7613,0,24.47,-91.6,-98.51,138.5,-77.07,145.08,0,60.241,48.139923,11.55863,582,0,90.048,,0 / 23,1834013,2018-11-08 18:29:28:261
0.7723,2.9261,-3.6465,-1.133,9.5445,-1.9467,5.9654,7.9948,0.8124,-1.4456,-0.161,0.444,0,35.99,-89.02,-84.29,135.04,-76.72,149.8,0,61.819,48.139923,11.55863,582,0,90.048,,0 / 23,1836012,2018-11-08 18:29:30:260
-0.55,2.6828,-1.9644,-2.1495,9.3865,-1.8556,0.063,2.5573,-0.2837,-0.8413,0.3954,0.1865,0,40.41,-79.84,-85.28,129.78,-76.04,146.58,0,59.114,48.139923,11.55863,582,0,90.048,,0 / 23,1838012,2018-11-08 18:29:32:260
-0.0337,1.7836,-0.8105,-1.1001,9.5704,-1.835,0.9702,3.0562,0.578,2.1293,-1.0589,-1.9095,0,39.72,-78.64,-87.3,131.52,-77.4,149.06,0,56.933,48.139923,11.55863,582,0,90.048,,0 / 23,1840013,2018-11-08 18:29:34:261
-0.6397,10.9003,1.8254,-0.7367,9.6884,-1.3279,1.2319,4.3259,0.5547,1.3747,2.2904,-1.456,0,39.65,-78.23,-99.7,133.52,-81.09,150.98,0,57.064,48.139923,11.55863,582,0,90.048,,0 / 23,1842013,2018-11-08 18:29:36:261
-0.6585,10.3281,1.4301,-0.3735,9.6968,-1.4153,3.7687,5.6093,0.9601,-0.1356,-0.4434,0.2894,0,20.39,-87.16,-98.95,156.5,-81.42,165.22,0,50.411,48.139923,11.55863,582,0,90.048,,0 / 23,1844013,2018-11-08 18:29:38:261
-1.2996,9.2955,0.7759,-0.1287,9.7778,-0.7407,4.3956,6.7443,1.372,2.9442,-0.1601,-1.2175,0,18.43,-83.63,-103.89,331.24,-79.67,-14.59,0,56.546,48.139923,11.55863,582,0,90.048,,0 / 23,1846013,2018-11-08 18:29:40:261
0.0327,10.1565,0.4774,0.3215,9.6534,1.6967,0.0083,-1.1558,0.3299,-0.9294,-0.7726,0.2998,0,24.64,-81.88,-107.75,332.4,-79.86,-10.73,0,57.575,48.139923,11.55863,582,0,90.048,,0 / 23,1848012,2018-11-08 18:29:42:260
-2.8291,-0.4246,0.3125,0.6287,9.7241,1.1035,-1.1136,-0.774,-1.1801,-1.0935,0.1436,0.6603,0,23.58,-85.21,-103.85,312.73,-82.56,-29.67,0,51.762,48.139923,11.55863,582,0,90.048,,0 / 23,1850012,2018-11-08 18:29:44:260
4.4648,12.8478,-0.9153,0.4919,9.7587,0.8339,0.0234,-0.6046,-1.0023,-0.8388,-1.0478,1.1094,0,27.69,-87.56,-99.29,309.8,-84.33,-30.53,0,56.464,48.139923,11.55863,582,0,90.048,,0 / 23,1852012,2018-11-08 18:29:46:260
6.475,21.9108,-2.3322,0.1829,9.7496,1.0405,0.8699,-1.156,-0.9845,-1.0033,0.5862,0.6236,0,26.65,-82.95,-95.78,137.11,-69.46,142.88,0,61.011,48.139923,11.55863,582,0,90.048,,0 / 23,1854013,2018-11-08 18:29:48:261
0.4232,15.6778,3.635,-2.2181,9.1316,-2.8043,0.9094,-1.1042,0.6781,-1.7997,-0.642,0.4365,0,29.97,-78.37,-93.9,134.26,-68.62,141.66,0,59.081,48.139923,11.55863,582,0,90.048,,0 / 23,1856012,2018-11-08 18:29:50:260
4.1572,12.5898,0.0784,-2.3739,8.7579,-3.7196,1.8658,-5.5876,1.0457,2.23,0.1754,-0.9224,0,26.96,-82.63,-92.89,142.36,-63.26,147.45,0,58.691,48.139923,11.55863,582,0,90.048,,0 / 23,1858012,2018-11-08 18:29:52:260
2.3481,11.4029,-0.0191,-2.6164,8.8833,-3.2267,4.0376,-5.5165,3.975,3.2476,-0.6759,-1.6687,0,33.76,-80.65,-95.68,133.51,-64.94,140.96,0,52.645,48.139923,11.55863,582,0,90.048,,0 / 23,1860013,2018-11-08 18:29:54:261
-1.53,11.2963,2.3392,1.2252,9.36,2.657,-2.2922,-0.4695,-1.2398,2.7638,-1.5329,-1.4919,0,24.99,-90.34,-96.68,306.72,-72.64,-24.76,0,54.056,48.139923,11.55863,582,0,90.048,,0 / 23,1862012,2018-11-08 18:29:56:260
-1.3834,10.1136,2.1079,1.046,9.5979,1.7192,-0.7229,-0.6123,-0.6018,-0.9324,-0.1897,0.6026,0,17.29,-84.39,-109.13,312.51,-78.16,-31.32,0,49.652,48.139923,11.55863,582,0,90.048,,0 / 23,1864012,2018-11-08 18:29:58:260
-0.8036,13.3472,3.5781,0.9221,9.5596,1.9834,-1.4116,-0.9109,-0.2905,-0.8691,-0.5056,0.5864,0,19.94,-83.86,-113.54,318.11,-77.11,-24.94,0,52.783,48.139923,11.55863,582,0,90.048,,0 / 23,1866012,2018-11-08 18:30:00:260
0.7954,13.0314,3.0393,-0.1301,9.7812,0.6938,1.6043,-0.6156,0.1198,-1.0713,-0.1987,0.4868,0,31.97,-91.49,-98.84,132.19,-72.25,139.8,0,58.973,48.139923,11.55863,582,0,90.048,,0 / 23,1868012,2018-11-08 18:30:02:260
-1.9707,9.5958,-2.4705,-2.1535,8.8553,-3.6216,2.6888,-5.0287,2.3694,-1.1889,-0.303,0.7761,0,38.93,-90.34,-88.94,138.64,-64.55,149.26,0,59.462,48.139923,11.55863,582,0,90.048,,0 / 23,1870012,2018-11-08 18:30:04:260
-0.9254,6.3777,0.4567,-0.1912,9.7121,-1.3451,3.5334,2.5084,1.1867,0.112,1.5566,-0.8127,0,43.86,-84.93,-90.49,149.09,-82.04,171.91,0,52.971,48.139923,11.55863,582,0,90.048,,0 / 23,1872013,2018-11-08 18:30:06:261
0.029,9.3239,1.9881,1.1199,9.5129,2.1028,-0.8739,-0.0458,-1.13,-1.0967,0.1333,0.4037,0,31.03,-83.65,-102.26,305.03,-75.94,-28.04,0,61.46,48.139923,11.55863,582,0,90.048,,0 / 23,1874012,2018-11-08 18:30:08:260
-2.6638,11.2296,-2.8621,-0.8,9.7717,-0.2105,2.2295,-2.419,4.2031,-1.1834,-0.8187,0.9032,0,33.94,-83.04,-95.69,136,-68.71,145.26,0,56.098,48.139923,11.55863,582,0,90.048,,0 / 23,1876013,2018-11-08 18:30:10:261
1.1992,8.6645,0.8262,0.5321,9.609,1.8852,-1.1707,0.5955,0.1719,-0.3594,-0.3922,0.1416,0,21.39,-80.88,-105.13,327.75,-78.48,-15.76,0,48.934,48.139923,11.55863,582,0,90.048,,0 / 23,1878012,2018-11-08 18:30:12:260
-3.2196,11.6246,-6.0487,-1.9335,9.2462,-2.6343,0.9814,-2.8396,-1.3348,-0.4508,-0.0731,-0.3702,0,29.54,-83.64,-97.1,136.17,-70.54,143.72,0,57.156,48.139923,11.55863,582,0,90.048,,0 / 23,1880013,2018-11-08 18:30:14:261
0.9556,9.7152,0.108,-2.3235,8.8518,-3.5238,3.0703,-5.7862,3.0767,1.4762,-0.508,-2.081,0,29.77,-88.22,-90.42,140.6,-64.51,146.6,0,58.658,48.139923,11.55863,582,0,90.048,,0 / 23,1882012,2018-11-08 18:30:16:260
0.4917,12.5106,0.2317,-1.704,9.3728,-2.3275,-0.4597,0.879,2.369,2.2876,-1.4597,-1.4548,0,26.72,-90.86,-89.34,305.32,-75.44,-25.08,0,50.116,48.139923,11.55863,582,0,90.048,,0 / 23,1884012,2018-11-08 18:30:18:260
0.8909,8.5495,0.9023,0.3359,9.647,1.7299,-0.8822,-0.9726,-0.6794,-1.0046,0.0364,0.5959,0,19.81,-84.65,-100.27,333.48,-79.65,-10.99,0,58.012,48.139923,11.55863,582,0,90.048,,0 / 23,1886013,2018-11-08 18:30:20:261
1.2084,8.4144,0.3268,0.7174,9.7056,1.2073,-0.2781,-0.5235,-0.6473,-0.8537,-0.1295,0.592,0,31.47,-84.68,-89.07,133.33,-72.58,142.27,0,59.238,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1888012,2018-11-08 18:30:22:260
-3.9479,14.5644,-4.0517,-0.0325,9.7978,0.4157,1.2081,-1.1769,0.5474,-0.3828,-1.3022,0.8356,0,39.13,-69.06,-96.94,131.07,-67.12,143.64,0,55.244,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1890012,2018-11-08 18:30:24:260
-1.8993,8.1321,-2.1472,-0.5859,9.7891,0.0348,2.4676,-4.3807,1.9445,-1.1654,-0.8481,-0.4167,0,36.54,-80.36,-97.67,138.06,-62.94,147.91,0,58.256,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1892012,2018-11-08 18:30:26:260
0.4577,2.6086,-3.676,-2.2164,9.1203,-2.8423,1.2176,-2.2884,4.1108,0.9293,1.2899,-2.0832,0,25.3,-89.55,-102.71,308.87,-73.71,-25.38,0,58.481,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1894012,2018-11-08 18:30:28:260
0.5933,2.5404,-2.2019,-2.1422,9.2152,-2.5811,0.9678,-1.6484,3.5293,1.0146,2.0689,-1.6712,0,26.83,-86.33,-102.13,312.66,-74.43,-22,0,57.179,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1896013,2018-11-08 18:30:30:261
0.6196,11.7049,1.6138,-1.8573,9.3493,-2.3048,0.2694,0.4738,3.0895,1.589,-0.0175,-0.5827,0,17.91,-80.95,-109.68,321.81,-74.62,-20.95,0,51.711,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1898013,2018-11-08 18:30:32:261
-1.3723,9.9962,2.3865,0.8544,9.5141,2.2185,-1.6301,-0.0616,-1.4766,2.4315,0.0926,-0.9931,0,20.72,-81.24,-107.37,320.3,-75.97,-21.06,0,52.051,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1900013,2018-11-08 18:30:34:261
0.638,8.4216,0.9371,0.5012,9.6873,1.4408,-0.8761,-0.9859,-0.8783,-1.0275,0.0382,0.3609,0,25.01,-81.18,-105.28,135.97,-72.72,141.57,0,48.988,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1902012,2018-11-08 18:30:36:260
-1.3352,7.746,0.3028,-0.104,9.7054,1.4018,0.1592,-0.9083,-1.1602,-0.9615,-0.8642,0.5306,0,29.19,-78.82,-101.43,132.84,-71.57,140.05,0,59.648,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1904013,2018-11-08 18:30:38:261
-7.862,9.3599,-3.8097,-0.2031,9.7788,0.7101,-2.892,-0.6654,-1.5093,-1.0003,0.4135,-0.3139,0,35.07,-73.05,-101.52,135.89,-66.89,146.13,0,62.622,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1906013,2018-11-08 18:30:40:261
-4.3767,12.3468,-7.3166,-2.12,8.9082,-3.5101,2.2704,-5.1097,-0.0201,-0.8273,-0.1575,-0.4181,0,29.74,-83.04,-97.56,141.74,-65.28,148.87,0,58.055,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1908013,2018-11-08 18:30:42:261
-0.5194,3.1652,-4.0386,-1.6803,9.1446,-3.1181,1.996,-3.6091,3.2038,1.9913,-0.0609,-1.5988,0,23.13,-84.98,-98.89,305.07,-72.82,-28.59,0,57.452,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1910014,2018-11-08 18:30:44:262
-0.7866,4.2511,-3.6326,-2.2543,8.839,-3.6001,3.2244,-4.5831,3.883,1.1532,1.4799,-1.9512,0,19.27,-95.04,-95.1,298.66,-71.57,-32.3,0,56.889,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1912012,2018-11-08 18:30:46:260
-0.6698,10.934,1.6461,-2.4177,8.8317,-3.5108,3.4516,-5.5982,3.2846,1.9121,-0.0307,-0.7238,0,22.94,-97.76,-93.73,306.19,-72.02,-23.58,0,50.971,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1914012,2018-11-08 18:30:48:260
-1.1299,11.7319,1.7833,1.1554,9.4215,2.4639,-0.4883,0.5273,-0.7363,1.3295,0.3432,-0.4964,0,20.92,-98.21,-97.16,308.92,-73.89,-25.12,0,56.99,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1916013,2018-11-08 18:30:50:261
-2.056,10.6619,1.3414,0.8809,9.5472,2.0603,-0.2554,-0.8948,-0.3261,-1.0412,0.591,0.6445,0,25.45,-101.32,-91.55,134.37,-76.15,139.81,0,50.409,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1918013,2018-11-08 18:30:52:261
0.6581,8.7691,1.6656,0.6064,9.6114,1.8503,-1.218,-1.5688,0.0671,-0.8821,-0.7189,0.4357,0,33.46,-97.76,-82.09,125.91,-73.85,134.09,0,54.985,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1920012,2018-11-08 18:30:54:260
4.0686,19.2072,0.5316,0.3646,9.7028,1.3757,-0.5761,-0.1932,-1.4207,-0.9659,-0.2295,-0.2949,0,36.2,-84.8,-79.55,128.86,-72.82,141.13,0,59.633,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1922012,2018-11-08 18:30:56:260
-0.7913,11.9052,0.8854,-1.7529,9.3572,-2.3538,0.477,2.1326,-1.6616,-0.3473,-0.1821,1.5039,0,24.65,-86.22,-90.48,137.43,-72.59,143.32,0,56.734,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1924012,2018-11-08 18:30:58:260
-0.5619,7.4292,-2.5125,-2.108,8.9027,-3.5311,2.1915,-4.0851,2.3234,2.1997,-0.9043,-1.4634,0,27.27,-85.82,-84.2,298.45,-73.81,149.16,0,55.5,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1926013,2018-11-08 18:31:00:261
0.6177,3.0476,-2.5833,-1.8888,9.2592,-2.6211,3.0765,-3.8242,3.3509,1.3832,0.3872,-1.9376,0,13.83,-89.9,-92.68,315.35,-72.87,-23.11,0,50.225,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1928012,2018-11-08 18:31:02:260
-0.9053,11.4798,-0.1863,-2.1962,9.1998,-2.5905,0.4702,-2.6503,3.481,-0.7827,-0.4271,0.5954,0,27.47,-95.53,-77.66,135.66,-69.74,139.71,0,58.964,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1930012,2018-11-08 18:31:04:260
-0.694,9.7353,2.1016,0.5045,9.6,1.9379,-1.8773,-1.4594,-0.4602,-0.3812,-0.3909,0.447,0,17.27,-99.57,-81.47,324.74,-78.22,-14.59,0,49.091,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1932012,2018-11-08 18:31:06:260
-0.4047,8.0717,0.8641,0.3088,9.7467,1.0378,-0.2629,-0.8258,-0.2955,-1.6689,-1.2101,1.1827,0,16.63,-97.18,-93.82,329.79,-83.66,-16.57,0,54.923,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1934013,2018-11-08 18:31:08:261
-0.7556,7.3199,1.4634,0.0725,9.7963,0.4435,-0.5894,-0.7693,-0.7397,-1.0466,1.0672,0.8935,0,20.45,-89.45,-95.76,338.04,-87.37,-9.28,0,58.125,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1936012,2018-11-08 18:31:10:260
-0.5541,3.6041,-2.521,-1.1294,9.686,-1.0375,2.3817,-5.4095,-3.3782,0.6301,2.2108,-1.0478,0,18.89,-89.35,-90.98,127.33,-81,132.57,0,60.059,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1938012,2018-11-08 18:31:12:260
0.8839,2.9287,0.9483,-1.1048,9.5583,-1.8946,1.0152,2.9897,1.415,0.7792,2.0518,-0.8053,0,24.96,-95.92,-83.79,141.35,-77.08,149.75,0,56.416,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1940012,2018-11-08 18:31:14:260
-0.7676,6.1777,1.0758,-0.1677,9.7469,-1.0681,4.1111,4.3448,1.7411,-0.9124,0.2902,-0.0694,0,17.82,-98.63,-87.83,320.83,-80.88,-20.89,0,58.085,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1942013,2018-11-08 18:31:16:261
1.6721,13.6506,-0.2451,0.9162,9.5945,1.8103,-2.418,3.5749,0.1824,0.1515,-0.6025,0.1268,0,17.4,-94.94,-100.72,7.04,-86.16,16.15,0,51.454,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1944012,2018-11-08 18:31:18:260
2.1064,7.8168,-0.8981,1.5245,9.3379,2.5788,-3.1397,1.7611,-0.3215,0.7043,-0.089,-0.2517,0,23.54,-98.66,-94.55,132.41,-87.62,144.84,0,54.093,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1946012,2018-11-08 18:31:20:260
0.7625,15.9156,2.2682,-1.4398,9.5681,-1.5967,5.9087,6.1989,0.7063,-1.0684,0.5985,0.5968,0,30.02,-97.49,-87.79,128.86,-77.34,137.96,0,59.911,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1948012,2018-11-08 18:31:22:260
6.6861,18.6456,-2.5913,-1.8923,9.3743,-2.1707,-3.9888,3.8341,-4.0591,-1.0208,0.5732,0.49,0,36.81,-95.15,-80,157.08,-82.5,178.93,0,58.309,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1950012,2018-11-08 18:31:24:260
-4.5235,12.0341,-7.4667,-2.0849,9.0063,-3.2727,2.1267,-4.4535,0.0491,0.246,1.6118,-0.5981,0,34.8,-95.85,-82.43,295.7,-77.34,-28.1,0,58.464,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1952012,2018-11-08 18:31:26:260
-2.2486,10.6865,1.2207,-2.2012,8.8911,-3.5034,3.0863,-5.4104,2.4681,-0.7589,0.6364,-0.2144,0,25.87,-98.8,-91.38,301.13,-73.09,-26.19,0,51.313,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1954013,2018-11-08 18:31:28:261
0.3675,11.487,1.5857,0.7145,9.4915,2.3605,-0.6532,-0.4639,-1.1542,-0.0328,-0.3826,0.0607,0,18.31,-92.89,-105.31,325.31,-75.43,-16.84,0,54.616,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1956012,2018-11-08 18:31:30:260
0.0894,7.933,0.5358,0.483,9.7259,1.1593,-0.4461,-0.2408,-1.268,0.0792,-0.0422,-0.07,0,20.47,-96.12,-98,139.32,-73.36,141.55,0,49.246,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1958012,2018-11-08 18:31:32:260
0.2683,8.9355,-1.0846,-0.0358,9.8024,0.2859,-2.075,-1.1841,0.6315,-1.371,-0.0429,0.9513,0,22.16,-98.76,-90.85,144.98,-68.61,147.38,0,60.339,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1960012,2018-11-08 18:31:34:260
-0.0756,3.9314,-2.6848,-0.7618,9.7254,-1.0029,0.6199,-7.807,1.009,-0.7134,-0.3123,0.9665,0,27.97,-101.73,-83.09,142.31,-66.84,146.49,0,56.836,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1962012,2018-11-08 18:31:36:260
-0.1818,2.6276,-1.2664,-1.6453,9.3562,-2.4341,0.2034,1.0839,2.4627,0.1888,1.6556,-0.5791,0,33.38,-102.35,-76.99,136.32,-72.57,145.94,0,57.45,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1964013,2018-11-08 18:31:38:261
-1.2634,7.3834,1.897,-0.4762,9.6803,-1.4949,3.3538,4.812,1.4581,0.6919,2.4176,-0.9643,0,25.23,-102.74,-83.74,313.91,-80.26,-20.8,0,50.125,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1966012,2018-11-08 18:31:40:260
5.1788,14.7681,0.3345,1.1916,9.5306,1.9795,-2.7051,2.449,-1.0368,-0.1067,-0.195,0.1913,0,16.98,-97.96,-94.91,339.42,-86.38,-9.1,0,56.621,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1968012,2018-11-08 18:31:42:260
0.4166,7.2213,0.9042,1.0264,9.3838,2.6574,-1.1612,2.0986,-0.4449,-0.3872,-0.3303,0.4702,0,21.63,-98.13,-92.29,50.9,-88.4,63.05,0,47.943,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1970012,2018-11-08 18:31:44:260
2.2947,10.2637,10.3665,-1.4196,9.6602,-0.9145,4.0578,7.9162,3.3134,-0.4571,-0.5588,0.8519,0,29.34,-97.92,-84.16,113.58,-80.08,122.79,0,59.509,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1972013,2018-11-08 18:31:46:261
0.5846,17.0281,2.2487,-1.615,9.4097,-2.2406,-0.0578,3.1664,-2.4445,-0.8117,-0.7416,0.7625,0,33.6,-94.46,-78.42,154.76,-86,176.48,0,56.557,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1974013,2018-11-08 18:31:48:261
-1.5773,6.6313,-2.6919,-2.3101,8.9087,-3.3866,2.0551,-4.1565,1.2636,1.4046,-0.1906,-1.8474,0,25.97,-95.58,-77.78,297.17,-74.11,-26.43,0,58.881,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1976013,2018-11-08 18:31:50:261
0.9884,12.3738,-0.0042,-2.1078,9.2192,-2.5951,0.3794,-0.6958,3.5105,2.5682,-1.7515,-1.2753,0,19.72,-96.33,-91.63,318.45,-73.74,-17.02,0,47.26,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1978012,2018-11-08 18:31:52:260
0.8337,8.0469,0.6788,0.3554,9.6904,1.4628,-0.2447,-0.5306,-1.3946,-0.8994,-0.3557,0.4891,0,19.65,-95.57,-93.79,329.56,-81.17,-13.66,0,56.748,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1980013,2018-11-08 18:31:54:261
-0.6609,8.1713,0.0477,-0.0301,9.794,0.4977,0.9587,-1.1014,-0.2406,-0.7539,-0.8437,0.3404,0,26.46,-103.33,-89.99,137.69,-69.43,140.15,0,54.004,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1982012,2018-11-08 18:31:56:260
1.8471,8.6024,-2.3602,-0.1241,9.8022,0.2688,3.3152,-0.2609,8.7411,-0.7057,-1.1918,0.011,0,34.51,-97.12,-82.72,135.14,-67.22,142.53,0,60.366,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1984012,2018-11-08 18:31:58:260
-1.1289,4.3588,-0.8398,-0.9256,9.7619,-0.1372,3.0687,-8.7654,6.3111,-0.418,-0.3533,1.0919,0,35.25,-93.92,-81.51,137,-66.01,144.97,0,58.285,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1986012,2018-11-08 18:32:00:260
0.612,2.0344,-2.7959,-1.7803,9.3698,-2.2821,2.3963,-3.7717,3.0707,1.2073,0.2859,-1.8063,0,32.52,-94.51,-83.2,132.72,-72.83,142.04,0,57.609,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1988012,2018-11-08 18:32:02:260
-0.0119,1.7893,-3.6897,-2.3405,9.0106,-3.0824,2.6001,-4.0499,4.1157,-0.1994,1.4244,-0.2777,0,31.4,-93.32,-86.09,301.03,-73.25,-23.01,0,57.48,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1990012,2018-11-08 18:32:04:260
1.8067,2.916,0.5047,-0.7729,9.5995,-1.8501,0.8781,2.7178,1.0635,-0.0342,-0.2854,0.1799,0,18.84,-87.98,-98.28,318.2,-77.32,-22.64,0,49.291,48.140408,11.556672,572,4.57,50.384003,340.4,0 / 23,1992013,2018-11-08 18:32:06:261
