ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-6.5871,-1.0371,-6.9978,-6.6915,-0.9591,-7.1045,-0.0259,-0.0859,-0.0019,9.00E-04,-0.0027,0.0029,0,12.93,-19.08,18.9,189.58,5.39,136.74,0,38.751,48.121525,11.594106,582,NaN,,254.06401,,0 / 22,2153600,2018-11-12 18:03:41:138
-6.5881,-1.0329,-7.0064,-6.6935,-1.0393,-7.0914,-0.0099,-0.0129,-7.00E-04,3.00E-04,-0.0019,6.00E-04,0,12.77,-19.02,18.93,189.53,6.06,136.69,0,46.117,48.121525,11.594106,582,NaN,,254.06401,,0 / 22,2154600,2018-11-12 18:03:42:138
-6.616,-1.0214,-7.0359,-6.701,-1.0469,-7.0832,0.0102,-0.0369,0.0292,0.002,8.00E-04,-0.0044,0,12.95,-19.15,18.99,189.62,6.13,136.59,0,40.366,48.121525,11.594106,582,NaN,,254.06401,,0 / 22,2155600,2018-11-12 18:03:43:138
-6.6184,-1.0348,-7.0076,-6.6928,-1.0543,-7.0898,0.0135,-1.00E-04,0.0084,8.00E-04,-0.0029,0.0012,0,14.02,-19.19,18.92,187.62,6.17,136.65,0,42.362,48.121525,11.594106,582,NaN,,254.06401,,0 / 22,2156600,2018-11-12 18:03:44:138
-6.6043,-1.0423,-7.0211,-6.6828,-1.0452,-7.1006,0.0536,2.00E-04,-0.0253,3.00E-04,0.0051,-0.0021,0,14.2,-19.17,18.99,187.68,6.12,136.59,0,42.384,48.121525,11.594106,582,NaN,,254.06401,,0 / 22,2157600,2018-11-12 18:03:45:138
-6.7154,-1.0585,-6.9719,-6.6928,-1.0541,-7.0898,0.0739,-0.0112,-0.0403,-0.0022,-0.0194,0.0056,0,14.32,-19.07,18.98,187.68,6.14,136.59,0,49.442,48.121525,11.594106,582,NaN,,254.06401,,0 / 22,2158600,2018-11-12 18:03:46:138
-6.6573,-1.024,-6.9522,-6.6888,-1.0397,-7.0957,0.1371,0.0134,-0.1041,0.0063,-0.0577,0.0239,0,14.2,-19.13,18.85,187.58,6.09,136.69,0,42.833,48.121525,11.594106,582,NaN,,254.06401,,0 / 22,2159599,2018-11-12 18:03:47:137
-6.5434,-1.0417,-7.1033,-6.639,-1.0605,-7.1393,0.0861,0.0162,-0.0428,-1.00E-04,0.0276,-0.0083,0,13.79,-19.04,18.96,187.5,6.19,136.75,0,38.958,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2160599,2018-11-12 18:03:48:137
-6.6263,-1.0447,-7.0504,-6.6464,-1.0593,-7.1326,-0.0282,-0.008,0.0011,0.003,-0.0017,-0.001,0,14.02,-19.11,18.74,187.16,6.18,137.07,0,44.383,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2161600,2018-11-12 18:03:49:138
-6.5683,-1.057,-7.0464,-6.628,-1.0666,-7.1486,0.0133,0.0082,0.0337,0.0021,0.0098,-7.00E-04,0,13.81,-19.02,18.7,187.05,6.24,137.16,0,36.53,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2162600,2018-11-12 18:03:50:138
-6.586,-1.0561,-7.0931,-6.6323,-1.0591,-7.1457,0.0081,0.0035,-0.0148,0.0011,0.0021,-8.00E-04,0,13.98,-19.17,18.97,187.09,6.2,137.13,0,33.897,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2163601,2018-11-12 18:03:51:139
-6.5412,-1.0596,-7.0475,-6.6279,-1.056,-7.1503,-0.0163,0.0071,-0.0271,0.0021,-2.00E-04,0.0012,0,13.86,-19.06,18.82,187.1,6.19,137.13,0,37.276,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2164600,2018-11-12 18:03:52:138
-6.5061,-1.0269,-7.067,-6.6347,-1.0492,-7.1449,0.0195,-0.0029,0.0044,0.0021,-0.0018,-0.0012,0,14.07,-19.02,19.18,187.11,6.14,137.12,0,40.122,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2165600,2018-11-12 18:03:53:138
-6.5232,-1.0494,-7.0452,-6.6257,-1.054,-7.1526,0.0238,0.0064,0.0114,-3.00E-04,-0.0016,9.00E-04,0,13.8,-19.15,19.42,187.03,6.17,137.19,0,32.184,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2166600,2018-11-12 18:03:54:138
-6.5628,-1.0281,-7.0108,-6.6327,-1.0462,-7.1473,-0.002,-0.0049,-9.00E-04,-0.0019,0.0105,-0.0015,0,14.02,-19.06,19.52,188.85,6.13,137.13,0,42.29,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2167600,2018-11-12 18:03:55:138
-6.5469,-1.0349,-7.0182,-6.6385,-1.0544,-7.1407,0.0086,-0.0078,0.0038,-3.00E-04,0.0065,-5.00E-04,0,13.87,-19.04,19.46,187.14,6.17,137.09,0,41.553,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2168600,2018-11-12 18:03:56:138
-6.5869,-1.0307,-7.0527,-6.6296,-1.0501,-7.1495,-0.0336,1.00E-04,-0.0284,-4.00E-04,-0.01,0.0028,0,13.39,-18.88,19.31,189.02,6.15,137.16,0,41.008,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2169599,2018-11-12 18:03:57:137
-6.5936,-1.026,-7.0785,-6.6303,-1.0558,-7.1481,-0.0352,-0.0019,0.0063,-0.0013,-0.003,-7.00E-04,0,12.61,-18.95,19.01,188.99,6.17,137.19,0,45.165,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2170600,2018-11-12 18:03:58:138
-6.571,-1.0373,-7.0688,-6.6369,-1.0499,-7.1428,-0.0269,-0.0015,-0.0094,-0.0014,-0.0042,0.0037,0,12.63,-19.05,18.64,189.03,6.19,137.15,0,45.635,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2171600,2018-11-12 18:03:59:138
-6.4903,-1.0811,-7.0542,-6.6193,-1.0701,-7.1561,0.0417,-0.0102,-6.00E-04,0.0024,-0.0091,0.0037,0,12.38,-18.79,18.65,190.88,6.26,137.23,0,43.679,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2172600,2018-11-12 18:04:00:138
-6.5954,-1.036,-7.0457,-6.6399,-1.0705,-7.137,-0.0262,-0.0048,0.0052,-0.0023,-0.0096,0.0034,0,12.58,-19.02,18.81,189.1,6.27,137.07,0,39.542,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2173600,2018-11-12 18:04:01:138
-6.5869,-1.0519,-7.063,-6.6337,-1.073,-7.1423,-0.0134,-0.0022,0.0063,9.00E-04,-4.00E-04,-4.00E-04,0,14.07,-18.92,18.79,187.11,6.25,137.11,0,35.587,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2174600,2018-11-12 18:04:02:138
-6.5788,-1.0713,-7.0609,-6.6337,-1.0724,-7.1424,-0.0124,0.0028,-0.0174,-0.0024,-0.001,7.00E-04,0,13.86,-18.93,18.62,187.06,6.3,137.15,0,39.924,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2175600,2018-11-12 18:04:03:138
-6.5471,-1.0532,-7.0482,-6.6266,-1.0623,-7.1505,0.0075,0.0161,0.0149,6.00E-04,-0.0019,-0.0024,0,13.97,-19.04,18.78,187.04,6.22,137.18,0,41.104,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2176599,2018-11-12 18:04:04:137
-6.5333,-1.026,-7.0999,-6.63,-1.057,-7.1481,0.0147,-0.0034,0.0389,-0.0021,0.0076,-0.0025,0,13.95,-19.01,18.75,187.09,6.21,137.13,0,40.481,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2177599,2018-11-12 18:04:05:137
-6.5136,-1.0334,-7.0561,-6.6277,-1.0597,-7.1499,-0.0086,-0.0083,-2.00E-04,-5.00E-04,8.00E-04,-0.001,0,13.98,-19.03,19,187.08,6.19,137.14,0,42.957,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2178599,2018-11-12 18:04:06:137
-6.6144,-1.0436,-7.0697,-6.6305,-1.0601,-7.1472,0.0264,7.00E-04,0.0245,-0.0018,0.0057,-5.00E-04,0,13.64,-19.04,19.51,188.83,6.21,137.15,0,44.346,48.121525,11.594106,582,NaN,,254.06401,,0 / 20,2179599,2018-11-12 18:04:07:137
-6.5695,-1.0449,-7.0338,-6.6264,-1.0589,-7.1513,0.0053,0.0071,-0.014,2.00E-04,0.0015,2.00E-04,0,14.09,-19.07,19.41,187.04,6.2,137.18,0,39.809,48.121525,11.594106,582,NaN,,254.06401,,0 / 20,2180599,2018-11-12 18:04:08:137
-6.5144,-1.0541,-7.0505,-6.6308,-1.0546,-7.1478,-0.0196,0.0038,-0.0238,-0.0025,0.0035,0.0012,0,13.93,-19.13,19.4,187.07,6.2,137.16,0,46.153,48.121525,11.594106,582,NaN,,254.06401,,0 / 20,2181599,2018-11-12 18:04:09:137
-6.5518,-1.0375,-6.9947,-6.6376,-1.0592,-7.1407,-0.0148,0.0098,-0.0033,-4.00E-04,0.0015,3.00E-04,0,13.98,-19.19,19.53,188.86,6.21,137.11,0,41.342,48.121525,11.594106,582,NaN,,254.06401,,0 / 20,2182600,2018-11-12 18:04:10:138
-6.5739,-1.0495,-7.0639,-6.6302,-1.0578,-7.1479,-0.025,0.0103,9.00E-04,-0.0013,3.00E-04,0.0024,0,13.85,-18.9,19.03,187.07,6.19,137.15,0,48.421,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2183600,2018-11-12 18:04:11:138
-6.5634,-1.0438,-7.076,-6.6311,-1.07,-7.1452,-0.0088,-0.0178,-0.0088,0.003,-3.00E-04,-0.0011,0,13.98,-18.92,18.95,187.08,6.26,137.14,0,48.297,48.121525,11.594106,582,NaN,,254.06401,,0 / 20,2184600,2018-11-12 18:04:12:138
-6.4735,-1.0082,-7.007,-6.6293,-1.0839,-7.1448,0.0063,-0.0337,-0.0051,-0.0073,0.0012,0.003,0,13.86,-19.19,18.96,187.06,6.3,137.15,0,46.469,48.121525,11.594106,582,NaN,,254.06401,,0 / 20,2185599,2018-11-12 18:04:13:137
-6.6041,-1.067,-7.0661,-6.6347,-1.0726,-7.1415,-0.0046,-0.0105,0.0102,8.00E-04,0.0021,-0.0024,0,13.94,-18.98,18.77,187.09,6.25,137.13,0,44.127,48.121525,11.594106,582,NaN,,254.06401,,0 / 20,2186599,2018-11-12 18:04:14:137
-6.5312,-1.1156,-7.0717,-6.6543,-1.0695,-7.1237,-0.0105,0.0088,0.0151,-0.0037,-0.0082,-0.0016,0,14.05,-19.04,18.96,187.28,6.26,136.95,0,50.015,48.121525,11.594106,582,NaN,,254.06401,,0 / 20,2187600,2018-11-12 18:04:15:138
-6.5197,-1.0344,-7.0405,-6.6369,-1.065,-7.1406,0.004,0.002,-0.0089,-5.00E-04,-0.0022,0.0012,0,12.42,-18.92,18.6,191.16,6.22,136.96,0,51.862,48.121525,11.594106,582,NaN,,254.06401,,0 / 20,2188600,2018-11-12 18:04:16:138
-6.5606,-1.0353,-7.0374,-6.6354,-1.0594,-7.1428,0.0026,-0.0048,-0.0102,-0.0015,7.00E-04,9.00E-04,0,12.52,-19,18.72,189.07,6.2,137.11,0,45.626,48.121525,11.594106,582,NaN,,254.06401,,0 / 20,2189600,2018-11-12 18:04:17:138
-6.554,-1.035,-7.0418,-6.6431,-1.0488,-7.1372,0.0168,-3.00E-04,0.0054,0.0018,0.001,-0.0021,0,12.51,-18.96,18.78,189.15,6.14,137.04,0,49.56,48.121525,11.594106,582,NaN,,254.06401,,0 / 20,2190600,2018-11-12 18:04:18:138
-6.5099,-1.0421,-7.0541,-6.6313,-1.0593,-7.1466,0,-0.0034,0.0196,-0.0024,0.0014,-9.00E-04,0,12.53,-19,18.97,189.04,6.22,137.13,0,48.434,48.121525,11.594106,582,NaN,,254.06401,,0 / 20,2191600,2018-11-12 18:04:19:138
-6.5074,-1.0651,-7.0244,-6.643,-1.0434,-7.1381,-0.0051,-0.0041,-0.0171,-0.0034,-0.0051,0.0028,0,12.7,-18.92,18.9,189.11,6.1,137.08,0,36.294,48.121525,11.594106,582,NaN,,254.06401,,0 / 20,2192600,2018-11-12 18:04:20:138
-6.5563,-1.0521,-7.0691,-6.6294,-1.0606,-7.1482,-0.0273,0,-0.0304,-7.00E-04,0.0033,-9.00E-04,0,13.93,-19.01,19.43,187.06,6.21,137.16,0,53.422,48.121525,11.594106,582,NaN,,254.06401,,0 / 20,2193599,2018-11-12 18:04:21:137
-6.502,-1.0321,-7.0466,-6.6367,-1.0474,-7.1433,-0.002,-0.004,0.0234,2.00E-04,-0.0066,0.0043,0,13.89,-18.93,19.52,188.88,6.13,137.11,0,48.444,48.121525,11.594106,582,NaN,,254.06401,,0 / 20,2194600,2018-11-12 18:04:22:138
-6.5996,-1.0587,-7.027,-6.6462,-1.0596,-7.1327,-0.0041,0.0033,-0.0084,-0.0014,0.0094,-0.0032,0,13.57,-18.97,19.72,188.87,6.19,137.11,0,43.877,48.121525,11.594106,582,NaN,,254.06401,,0 / 20,2195600,2018-11-12 18:04:23:138
-6.6287,-1.0327,-7.079,-6.6426,-1.0504,-7.1374,-0.046,-0.0215,-0.0097,3.00E-04,-0.0059,0.0037,0,13.62,-18.92,19.42,187.18,6.15,137.06,0,48.218,48.121525,11.594106,582,NaN,,254.06401,,0 / 20,2196600,2018-11-12 18:04:24:138
-6.6023,-1.0955,-7.0267,-6.659,-1.0746,-7.1185,-0.031,-0.005,0.0037,0.0019,-0.0088,0.0014,0,12.31,-18.76,19.72,192.9,6.29,136.91,0,47.848,48.121525,11.594106,582,NaN,,254.06401,,0 / 20,2197599,2018-11-12 18:04:25:137
-6.5945,-1.0539,-7.0611,-6.6543,-1.0709,-7.1235,-0.0069,0.0098,-4.00E-04,-0.002,0,0.0013,0,12.4,-18.79,19.91,192.86,6.29,136.96,0,40.376,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2198600,2018-11-12 18:04:26:138
-6.6231,-1.0665,-7.0503,-6.6558,-1.0768,-7.1212,-0.0115,0.0095,-0.0063,9.00E-04,0.0045,7.00E-04,0,12.32,-18.8,19.91,192.86,6.31,136.95,0,47.063,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2199600,2018-11-12 18:04:27:138
-6.5524,-1.038,-7.0159,-6.6669,-1.0604,-7.1132,0.0201,0.0138,0.0294,0.0032,0.0017,-0.001,0,12.45,-18.93,20.29,192.98,6.21,136.86,0,43.645,48.121525,11.594106,582,NaN,,254.06401,,0 / 20,2200600,2018-11-12 18:04:28:138
-6.5588,-1.0343,-7.0472,-6.6728,-1.0514,-7.109,-0.0373,0.0074,0.007,0.0018,0,-0.0051,0,12.74,-19.22,20.55,192.71,6.13,136.93,0,50.155,48.121525,11.594106,582,NaN,,254.06401,,0 / 20,2201600,2018-11-12 18:04:29:138
-6.5875,-0.9995,-7.042,-6.684,-1.0546,-7.0981,-0.1136,-0.0393,0.1072,-0.0011,0.0037,-0.0084,0,14.16,-19.39,19.35,187.46,6.14,136.79,0,46.24,48.121525,11.594106,582,NaN,,254.06401,,0 / 20,2202600,2018-11-12 18:04:30:138
-6.352,-1.0544,-7.0855,-6.6262,-1.0507,-7.1526,0.0512,-0.0115,-0.0518,-0.0013,-0.0218,0.0027,0,13.95,-19.75,19.57,188.41,6.15,137.19,0,45.712,48.121525,11.594106,582,NaN,,254.06401,,0 / 20,2203600,2018-11-12 18:04:31:138
-6.5574,-1.046,-6.9832,-6.6426,-1.0374,-7.1393,0.019,0.0062,-0.0505,0.0081,-0.0052,7.00E-04,0,13.56,-23.11,21.43,189.03,6.07,137.06,0,49.668,48.121525,11.594106,582,NaN,,254.06401,,0 / 20,2204600,2018-11-12 18:04:32:138
-6.5744,-1.0323,-7.0278,-6.658,-1.0351,-7.1253,-0.012,0.0145,0.0289,4.00E-04,-9.00E-04,-0.0025,0,16.58,-27.54,20.72,183.58,6.06,136.93,0,50.263,48.121525,11.594106,582,NaN,,254.06401,,0 / 20,2205600,2018-11-12 18:04:33:138
-6.5588,-0.8871,-7.0526,-6.6269,-0.9084,-7.1714,-0.0183,0.0277,-0.0097,-0.0033,0.0094,-0.0017,0,14.47,-25.56,22.29,189.27,5.23,137.35,0,52.275,48.121525,11.594106,582,NaN,,254.06401,,0 / 20,2206600,2018-11-12 18:04:34:138
-6.5545,-0.9254,-7.0718,-6.6493,-0.9444,-7.146,0.0175,-0.0042,0.0259,0.0041,0.0039,-0.0036,0,11.4,-22.62,23.05,196.79,5.53,137.06,0,49.315,48.121525,11.594106,582,NaN,,254.06401,,0 / 20,2207600,2018-11-12 18:04:35:138
-6.5914,-0.9816,-7.0268,-6.6472,-0.9818,-7.1429,-0.0031,-0.0073,-0.0118,-0.0016,-0.008,0.0037,0,15.74,-23.4,19.8,184.24,5.74,137.12,0,43.784,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2208600,2018-11-12 18:04:36:138
-6.5901,-0.9673,-7.0792,-6.6541,-0.9768,-7.1372,0.021,-0.0012,-0.0038,-0.0014,0.0029,2.00E-04,0,16.74,-16.08,16.5,177.41,5.72,136.97,0,49.912,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2209600,2018-11-12 18:04:37:138
-6.5809,-0.9641,-7.0651,-6.6427,-0.9895,-7.1461,0.0127,0.0106,-0.0163,-0.0011,0.005,-0.0011,0,14.36,-19.06,19.73,188.98,5.78,137.07,0,44.739,48.121525,11.594106,582,NaN,,254.06401,,0 / 20,2210601,2018-11-12 18:04:38:139
-6.6075,-0.9747,-7.0802,-6.6522,-0.9853,-7.1378,0.0048,3.00E-04,0.0098,-0.0031,0.0014,1.00E-04,0,14.28,-19.47,18.82,187.27,5.77,137.02,0,53.022,48.121525,11.594106,582,NaN,,254.06401,,0 / 20,2211600,2018-11-12 18:04:39:138
-6.5696,-0.9586,-7.0658,-6.6489,-0.9734,-7.1424,0.0035,0.0079,6.00E-04,0.0014,-0.0045,4.00E-04,0,14.22,-19.56,19.06,186.92,5.69,137.05,0,49.243,48.121525,11.594106,582,NaN,,254.06401,,0 / 20,2212600,2018-11-12 18:04:40:138
-6.5833,-0.9657,-7.011,-6.6528,-0.9642,-7.1401,-0.0144,0.0018,0.0045,-0.0015,-0.0076,0.0029,0,14.42,-19.38,18.97,187.28,5.64,137.02,0,49.772,48.121525,11.594106,582,NaN,,254.06401,,0 / 20,2213600,2018-11-12 18:04:41:138
-6.562,-0.9525,-7.0415,-6.6505,-0.9683,-7.1417,0.0062,-0.0058,0.0044,-3.00E-04,0.0016,-0.0011,0,14.26,-19.44,19.06,187.27,5.66,137.03,0,31.856,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2214600,2018-11-12 18:04:42:138
-6.6011,-0.953,-7.0328,-6.6368,-0.9554,-7.1561,-0.0024,-0.009,-0.027,-0.0065,0.0209,0.0042,0,14.13,-19.41,18.98,187.07,5.64,137.22,0,41.946,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2215600,2018-11-12 18:04:43:138
-6.57,-0.9848,-7.0854,-6.6196,-0.9645,-7.1708,0.0519,0.0198,0.0052,3.00E-04,3.00E-04,8.00E-04,0,12.71,-19.36,19.03,189,5.6,137.26,0,46.685,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2216599,2018-11-12 18:04:44:137
-6.5503,-0.9236,-7.0769,-6.6153,-0.9639,-7.1749,-0.0052,-0.0141,-0.0131,-0.005,-0.0031,0.0033,0,12.82,-19.38,18.97,188.93,5.64,137.32,0,35.779,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2217599,2018-11-12 18:04:45:137
-6.5132,-0.9626,-7.0763,-6.6157,-0.9638,-7.1746,-0.003,-0.0078,-0.0164,-8.00E-04,6.00E-04,0.0013,0,12.69,-19.44,19.24,188.97,5.63,137.28,0,31.925,48.121525,11.594106,582,NaN,,254.06401,,0 / 18,2218599,2018-11-12 18:04:46:137
-6.4911,-0.9617,-7.083,-6.6103,-0.9592,-7.1801,0.0762,-0.0032,-0.0033,-0.0064,0.0163,-0.0027,0,12.68,-19.42,18.99,189.11,5.62,137.16,0,43.266,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2219599,2018-11-12 18:04:47:137
-6.5511,-0.9862,-7.0699,-6.6127,-0.9766,-7.1756,-0.009,-0.0022,0.0094,-0.0017,0,8.00E-04,0,12.72,-19.31,18.66,188.9,5.72,137.34,0,45.353,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2220600,2018-11-12 18:04:48:138
-6.5583,-0.9424,-7.0873,-6.6195,-0.9733,-7.1698,-0.0351,0.0016,-7.00E-04,-0.0031,-0.0041,0.0015,0,14.21,-19.62,19.61,188.37,5.7,137.29,0,45.322,48.121525,11.594106,582,NaN,,254.06401,,0 / 18,2221600,2018-11-12 18:04:49:138
-6.5472,-0.9849,-7.1257,-6.6096,-0.9845,-7.1773,-0.0081,-0.0154,-0.0247,-0.0016,0.0038,-0.0012,0,14.15,-19.68,19.34,186.65,5.75,137.31,0,39.59,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2222600,2018-11-12 18:04:50:138
-6.5442,-0.9729,-7.0744,-6.6188,-0.9822,-7.1692,-0.0116,-0.0114,0.0065,-0.0029,-0.0058,0.0036,0,13.95,-19.73,19.51,188.28,5.76,137.36,0,41.528,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2223601,2018-11-12 18:04:51:139
-6.5325,-0.9653,-7.0473,-6.6233,-0.9682,-7.167,-0.001,0.0098,-0.0044,-1.00E-04,-7.00E-04,0,0,13.73,-19.63,19.4,186.71,5.67,137.26,0,31.863,48.121525,11.594106,582,NaN,,254.06401,,0 / 18,2224599,2018-11-12 18:04:52:137
-6.5521,-0.9386,-7.0932,-6.6234,-0.9721,-7.1663,-0.011,-0.0019,-0.011,-6.00E-04,-0.0014,5.00E-04,0,13.9,-19.72,19.29,186.69,5.69,137.27,0,29.104,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2225600,2018-11-12 18:04:53:138
-6.5129,-0.9644,-7.0398,-6.6268,-0.9648,-7.1642,0.0191,-0.0065,0.0136,5.00E-04,-0.0058,5.00E-04,0,13.46,-19.6,19.77,190.29,5.63,137.24,0,50.535,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2226600,2018-11-12 18:04:54:138
-6.5304,-0.9607,-7.0807,-6.6209,-0.9759,-7.1681,0.0075,0.0028,-0.0067,-1.00E-04,-0.0014,5.00E-04,0,14.19,-19.28,19.3,187,5.71,137.27,0,35.192,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2227599,2018-11-12 18:04:55:137
-6.5543,-0.94,-7.0538,-6.6278,-0.9668,-7.1629,0.01,-0.0049,-0.0046,0.0011,0,1.00E-04,0,14.28,-19.28,19.63,188.83,5.66,137.22,0,34.016,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2228600,2018-11-12 18:04:56:138
-6.5307,-0.9771,-7.073,-6.6207,-0.977,-7.1682,-0.0035,-0.0047,-0.0041,-6.00E-04,-3.00E-04,3.00E-04,0,13.83,-19.51,19.87,188.39,5.72,137.26,0,33.568,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2229600,2018-11-12 18:04:57:138
-6.5642,-0.9567,-7.1054,-6.6211,-0.9597,-7.1701,0.0168,0.0038,-0.0108,-0.0018,-0.0013,0.0019,0,13.82,-19.65,19.62,188.4,5.63,137.26,0,41.977,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2230600,2018-11-12 18:04:58:138
-6.525,-0.9614,-7.0494,-6.6176,-0.9694,-7.1721,0.0129,-0.0028,-0.0064,8.00E-04,-0.0027,0.0027,0,13.89,-19.74,19.3,186.66,5.67,137.3,0,39.517,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2231600,2018-11-12 18:04:59:138
-6.4978,-1.0104,-7.0764,-6.6206,-0.9796,-7.1679,-0.0238,0.0244,0.0031,-0.0055,-0.0014,-6.00E-04,0,13.92,-19.6,19.36,186.68,5.74,137.27,0,34.967,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2232600,2018-11-12 18:05:00:138
-6.5658,-0.9742,-7.0937,-6.6186,-0.982,-7.1694,-0.0013,-0.0016,0.0201,0.0017,2.00E-04,-9.00E-04,0,13.82,-19.64,19.21,186.66,5.74,137.3,0,41.439,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2233600,2018-11-12 18:05:01:138
-6.5813,-0.9848,-7.047,-6.6265,-0.9744,-7.1631,-0.0273,0.0096,0.0033,-0.0022,0.0054,0.0023,0,13.78,-19.82,19.77,188.36,5.71,137.29,0,50.039,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2234600,2018-11-12 18:05:02:138
-6.5645,-0.9535,-7.0877,-6.6182,-0.9673,-7.1718,-0.0031,0.0123,0.0098,2.00E-04,-0.001,0.0011,0,14.01,-19.71,19.6,188.36,5.66,137.3,0,40.422,48.121525,11.594106,582,NaN,,254.06401,,0 / 18,2235600,2018-11-12 18:05:03:138
-6.5477,-0.9479,-7.0856,-6.626,-0.9739,-7.1636,0.0021,-0.0128,0.0258,0.0011,-0.0059,0.0014,0,13.95,-19.55,19.46,186.67,5.7,137.29,0,38.643,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2236600,2018-11-12 18:05:04:138
-6.5537,-0.8797,-7.0174,-6.6375,-0.8133,-7.173,-0.0779,0.0539,-0.0294,-0.0336,0.0034,0.0326,0,13.8,-19.87,19.27,186.86,5.3,137.15,0,38.83,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2237601,2018-11-12 18:05:05:139
-6.7896,-0.3536,-7.0057,-6.8701,-0.5866,-6.9734,0.0186,-0.0624,-0.0309,-0.0345,0.0473,-0.0022,0,14.11,-20.34,18.7,188.94,3.43,135.43,0,35.574,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2238600,2018-11-12 18:05:06:138
-6.5339,-0.4125,-7.0067,-6.6173,-0.5037,-7.2199,-0.0039,-0.0451,0.1317,0.2675,0.0114,0.3314,0,12.36,-22.08,17.35,186.54,2.94,137.49,0,54.879,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2239599,2018-11-12 18:05:07:137
-6.6008,-0.4753,-7.1095,-6.521,-0.4924,-7.3078,-0.0786,0.0241,0.0715,0.014,-0.0294,0.0163,0,12.49,-21.72,18.43,187.25,2.85,138.52,0,45.94,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2240600,2018-11-12 18:05:08:138
-6.4438,-0.4298,-7.1655,-6.5305,-0.451,-7.302,-0.0141,0.032,-0.0093,-0.0094,-0.0032,0.0017,0,12.35,-21.76,18.13,187.53,2.73,138.23,0,26.046,48.121525,11.594106,582,NaN,,254.06401,,0 / 19,2241600,2018-11-12 18:05:09:138
