ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-7.2896,-1.6038,-6.3978,-7.26,-1.6095,-6.3931,-0.1357,-0.0088,-0.0819,0.0027,0.0026,2.00E-04,1,33.45,-58.14,-47.26,134.54,9.46,131.33,0,48.239,48.085373,11.854837,616,NaN,,196.17601,,0 / 29,1356007,2018-11-19 08:43:27:028
-7.1723,-1.5261,-6.3672,-7.2565,-1.6129,-6.3962,-0.0131,0.0398,-0.0493,5.00E-04,0.01,0.0032,1,33.26,-58.5,-48.3,134.61,9.47,131.3,0,44.773,48.085373,11.854837,616,NaN,,196.17601,,0 / 29,1358007,2018-11-19 08:43:29:028
-7.3421,-1.6061,-6.5229,-7.2636,-1.6288,-6.3841,0.0248,0.0513,0.0268,-2.00E-04,-0.0028,-0.0036,1,33.01,-58.02,-45.05,135.4,9.58,131.26,0,46.066,48.085373,11.854837,616,NaN,,196.17601,,0 / 29,1360008,2018-11-19 08:43:31:029
-7.0451,-1.6836,-6.2804,-7.2619,-1.6439,-6.3822,0.0482,-0.0383,0.0474,0.0033,-0.0047,0.0052,1,38.51,-60.55,-44.94,135.25,9.65,131.31,0,52.499,48.085373,11.854837,616,NaN,,196.17601,,0 / 29,1362008,2018-11-19 08:43:33:029
-7.0909,-1.3319,-6.2885,-7.2576,-1.6132,-6.3949,0.0427,0.1189,-0.0619,0.0016,-0.004,0.003,1,33.8,-57.99,-46.94,134.27,9.52,131.36,0,47.5,48.085373,11.854837,616,NaN,,196.17601,,0 / 29,1364008,2018-11-19 08:43:35:029
-6.6126,-1.5773,-6.1277,-7.1927,-1.69,-6.4481,0.4374,0.1148,0.2468,-0.0312,-0.0548,-0.0599,1,33.33,-57.64,-45.9,134.92,9.78,131.85,0,51.634,48.085373,11.854837,616,NaN,,196.17601,,0 / 29,1366008,2018-11-19 08:43:37:029
-7.2747,-1.6208,-6.4724,-7.249,-1.6026,-6.4074,-0.082,-0.029,-0.1155,0.0041,-0.0014,-0.0059,1,33.51,-58.31,-47.09,134.28,9.44,131.33,0,42.558,48.085373,11.854837,616,NaN,,196.17601,,0 / 29,1368008,2018-11-19 08:43:39:029
-7.1927,-1.4949,-6.292,-7.2754,-1.5764,-6.3839,0.0112,0.0141,0.0324,0.0085,-0.003,-4.00E-04,1,33.29,-58.11,-47.47,134.58,9.21,131.25,0,44.037,48.085373,11.854837,616,NaN,,196.17601,,0 / 29,1370007,2018-11-19 08:43:41:028
-7.0089,-1.5458,-6.2543,-7.2605,-1.6026,-6.3944,0.0186,-0.0375,0.0382,0.0034,-0.005,-6.00E-04,1,32.24,-58.66,-46.93,135.33,9.35,131.33,0,41.828,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1372009,2018-11-19 08:43:43:030
-7.215,-1.5995,-6.3354,-7.2597,-1.6107,-6.3932,-0.0473,0.0324,-0.0605,-0.0041,0.0099,-6.00E-04,1,33.26,-58.16,-46.65,134.54,9.47,131.43,0,43.254,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1374008,2018-11-19 08:43:45:029
-7.1303,-1.5365,-6.4279,-7.2564,-1.6077,-6.3977,-0.0574,0.0486,-0.0672,-1.00E-04,0.013,0.0028,1,34.12,-57.88,-46.88,134.28,9.42,131.39,0,44.59,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1376008,2018-11-19 08:43:47:029
-7.5179,-1.6437,-6.4494,-7.2667,-1.6309,-6.3801,0.0668,0.1102,-0.0167,-0.0067,0.0177,-0.001,1,33.96,-58.23,-44.89,135.13,9.6,131.25,0,50.147,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1378008,2018-11-19 08:43:49:029
-6.926,-1.6624,-6.0813,-7.2699,-1.6292,-6.3768,-0.0611,0.052,0.0758,4.00E-04,0.0018,0.0145,1,34.38,-57.77,-44.35,135.56,9.63,131.32,0,50.624,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1380007,2018-11-19 08:43:51:028
-6.8782,-1.4993,-5.9586,-7.2562,-1.6544,-6.386,-0.2368,-0.004,-0.293,0.0012,-0.0255,0.0022,1,34.26,-57.37,-45.27,134.61,9.73,131.28,0,44.45,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1382008,2018-11-19 08:43:53:029
-7.1684,-1.6149,-6.2752,-7.2846,-1.6445,-6.3562,0.0659,0.004,0.0724,0.0019,-0.0038,2.00E-04,1,32.31,-58.62,-47.69,134.86,9.61,131.12,0,43.882,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1384008,2018-11-19 08:43:55:029
-7.4884,-1.6622,-6.4997,-7.2687,-1.6393,-6.3757,-0.1798,-0.1105,-0.2075,-0.0024,-0.003,-0.0083,1,32.94,-57.81,-49.04,133.67,9.62,131.26,0,46.94,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1386007,2018-11-19 08:43:57:028
-7.147,-1.5836,-6.2089,-7.2752,-1.6451,-6.3668,0.0389,-0.0154,0.085,0.006,-1.00E-04,0.0015,1,33.61,-57.8,-45.28,135.12,9.69,131.15,0,41.455,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1388008,2018-11-19 08:43:59:029
-7.3447,-1.5052,-6.3896,-7.2785,-1.6301,-6.3668,-0.1013,0.1426,-0.1169,0.0147,0.0043,0.0023,1,36.16,-58.04,-46.03,134.17,9.59,131.17,0,47.734,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1390007,2018-11-19 08:44:01:028
-7.2481,-1.5724,-6.2676,-7.2883,-1.6395,-6.3532,0.0281,0.0515,0.008,0.0065,-7.00E-04,0.0033,1,32.9,-58.13,-46.45,134.96,9.63,131.1,0,48.242,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1392008,2018-11-19 08:44:03:029
-7.1232,-1.514,-6.1623,-7.2721,-1.6323,-6.3736,0.0789,0.0712,0.1061,0.0017,0.005,0.0016,1,35.04,-57.63,-48.58,133.16,9.56,131.34,0,46.987,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1394008,2018-11-19 08:44:05:029
-7.1754,-1.6091,-6.3592,-7.2691,-1.6471,-6.3732,-0.0609,-0.0256,0.0458,0.0019,-0.0067,-6.00E-04,1,34.73,-58.09,-45.64,134.41,9.73,131.31,0,42.205,48.085373,11.854837,616,NaN,,196.17601,,0 / 27,1396007,2018-11-19 08:44:07:028
-7.5397,-1.7051,-6.4853,-7.2677,-1.6441,-6.3756,-0.2779,-0.0163,-0.1457,-0.001,0.0028,7.00E-04,1,33.88,-57.98,-45.51,134.68,9.66,131.26,0,49.534,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1398008,2018-11-19 08:44:09:029
-7.052,-1.6842,-6.1077,-7.2667,-1.6466,-6.376,0.2434,-0.0507,0.1063,-0.0097,-0.0165,-0.0144,1,34.01,-57.1,-46.96,133.75,9.62,131.2,0,49.834,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1400007,2018-11-19 08:44:11:028
-7.2472,-1.4075,-6.375,-7.2769,-1.6428,-6.3654,0.519,0.0841,0.3037,-0.014,0.0253,0.01,1,34.9,-57.92,-44.02,135.3,9.71,131.03,0,54.197,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1402008,2018-11-19 08:44:13:029
-7.1539,-1.6584,-6.2911,-7.2112,-1.6811,-6.4299,-0.0112,-0.0095,0.0211,0.0054,0.0189,-0.0055,1,34.48,-58.86,-47.15,134.73,9.75,131.51,0,51.623,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1404007,2018-11-19 08:44:15:028
-7.1434,-1.6485,-6.3477,-7.229,-1.6711,-6.4124,-0.1433,0.0839,-0.0787,0.005,0.011,-2.00E-04,1,33.36,-58.16,-47.51,134.06,9.79,131.57,0,48.887,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1406008,2018-11-19 08:44:17:029
-7.3552,-1.6208,-6.6036,-7.2175,-1.6209,-6.4382,-0.1286,0.1888,-0.2632,-0.0036,0.0128,0.0168,1,36.53,-58.02,-48.63,132.63,9.68,131.67,0,49.295,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1408007,2018-11-19 08:44:19:028
-7.0756,-1.721,-6.1581,-7.1989,-1.6777,-6.4445,0.2436,0.0467,0.2783,-5.00E-04,-0.0022,5.00E-04,1,32.35,-58.15,-42.68,136.53,9.88,131.95,0,51.514,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1410008,2018-11-19 08:44:21:029
-7.1628,-1.6306,-6.4081,-7.184,-1.6309,-6.4731,-0.0392,-0.022,0.0261,0.0043,0.011,8.00E-04,1,33.14,-57.79,-43.8,135.83,9.55,131.95,0,43.449,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1412008,2018-11-19 08:44:23:029
-7.1567,-1.7135,-6.4241,-7.1808,-1.6501,-6.4717,-0.0047,-0.0319,0.0341,0.0034,0.0146,0.007,1,34.85,-58.1,-44.94,134.81,9.66,132,0,48.532,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1414007,2018-11-19 08:44:25:028
-7.224,-1.619,-6.3516,-7.1774,-1.6365,-6.479,-0.0834,0.0332,0.0577,-0.0057,0.0023,-0.0062,1,32.41,-58.02,-46.53,134.78,9.61,132.18,0,48.733,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1416008,2018-11-19 08:44:27:029
-7.4514,-1.6827,-6.5269,-7.162,-1.6379,-6.4957,-0.2536,-0.025,-0.0662,-0.0024,0.0161,-0.0048,1,32.67,-55.24,-48.18,132.51,9.63,132.17,0,47.167,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1418008,2018-11-19 08:44:29:029
-7.1179,-1.6133,-6.4446,-7.1324,-1.635,-6.5288,-0.0034,0.006,0.0269,0.002,0.0017,-0.0024,1,36.14,-58.84,-47.53,133.77,9.57,132.46,0,53.515,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1420008,2018-11-19 08:44:31:029
-7.297,-1.6258,-6.5949,-7.1515,-1.6206,-6.5115,-0.0924,0.0086,-0.0579,0.0019,0.0035,0,1,32.31,-57.76,-48.77,133.92,9.58,132.15,0,51.518,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1422007,2018-11-19 08:44:33:028
-7.0528,-1.4624,-6.4865,-7.1264,-1.6061,-6.5425,0.0529,0.0808,0.0163,8.00E-04,-0.0075,-0.0027,1,34.26,-57.26,-43.98,135.03,9.43,132.48,0,52.715,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1424008,2018-11-19 08:44:35:029
-6.8672,-1.8177,-6.3849,-7.1189,-1.6272,-6.5455,0.2338,-0.1213,0.0315,0.0157,-0.0113,-0.0165,1,32.67,-58.27,-43.37,136.26,9.5,132.58,0,51.767,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1426007,2018-11-19 08:44:37:028
-7.1246,-1.73,-6.1853,-7.1746,-1.7942,-6.4402,-0.0241,-0.0249,0.1601,-0.0096,0.0201,-0.0052,1,35.9,-57.28,-44.61,133.93,10.54,132.07,0,50.991,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1428008,2018-11-19 08:44:39:029
-7.4538,-1.8665,-6.7145,-7.1476,-1.7769,-6.4749,-0.3184,-0.0491,-0.2071,0.0022,0.0314,0.0094,1,34.31,-58.11,-42.65,135.86,10.52,132.06,0,53.437,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1430008,2018-11-19 08:44:41:029
-7.7163,-3.4712,-5.2581,-7.5543,-3.3207,-5.2987,0.4551,-0.3487,0.0898,0.0839,0.1234,-0.1648,1,36.85,-51.27,-49.51,129.32,16.05,120.86,0,58.506,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1432008,2018-11-19 08:44:43:029
-7.6911,-3.65,-5.1891,-7.6197,-3.3932,-5.1572,0.1084,-0.0464,-0.0038,0.0303,-0.0773,0.0063,1,35.77,-50,-52.42,126.67,20.37,124.16,0,55.815,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1434008,2018-11-19 08:44:45:029
-6.9751,-3.3276,-5.5379,-7.3588,-3.3986,-5.5197,0.0738,-0.0199,0.018,-0.0096,5.00E-04,0.0142,1,33.86,-50.28,-48.81,127.8,20.44,126.46,0,49.476,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1436008,2018-11-19 08:44:47:029
-7.55,-3.3426,-5.8402,-7.3476,-3.2727,-5.6101,0.1295,-0.091,-0.2786,-0.0094,-0.0215,-0.0107,1,36.69,-51.38,-51.2,127.15,19.62,126.81,0,55.804,48.085373,11.854837,616,NaN,,196.17601,,0 / 27,1438008,2018-11-19 08:44:49:029
-7.4787,-3.4163,-5.7246,-7.3837,-3.2888,-5.5529,-0.124,-0.0622,-0.039,0.0025,0.0014,0.0068,1,31.71,-51.56,-50.31,128.73,19.55,127.05,0,51.128,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1440007,2018-11-19 08:44:51:028
-7.2465,-3.3523,-5.5797,-7.38,-3.2653,-5.5717,0.1175,-0.0753,0.0283,0.0063,-5.00E-04,0.0135,1,34.36,-51.09,-50.71,127.49,19.42,126.96,0,48.733,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1442008,2018-11-19 08:44:53:029
-7.4957,-3.2069,-5.5257,-7.3841,-3.2552,-5.5722,-0.0415,0.0237,-0.07,-0.0039,0.0148,-0.0035,1,35.73,-51.1,-48.51,128.2,19.39,127.05,0,47.746,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1444007,2018-11-19 08:44:55:028
-7.3681,-3.3756,-5.6068,-7.3777,-3.2789,-5.5668,0.083,-0.0408,0.1054,-4.00E-04,-0.0239,1.00E-04,1,34.08,-51.14,-47.01,129.42,19.53,127.04,0,48.476,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1446007,2018-11-19 08:44:57:028
-7.1966,-3.199,-5.7306,-7.3667,-3.2699,-5.5865,0.219,0.0098,0.1937,0.0035,-0.0185,0.0043,1,37.14,-48.14,-49.76,125.87,19.46,127.3,0,45.877,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1448008,2018-11-19 08:44:59:029
-7.061,-3.636,-5.9596,-7.1263,-3.2219,-5.9165,0.5299,0.2081,-0.48,0.0022,-0.0994,-0.0168,1,33.13,-52.08,-47.44,129.8,19.13,129.39,0,52.259,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1450008,2018-11-19 08:45:01:029
-7.7431,-3.529,-5.8062,-7.3033,-3.2591,-5.6755,0.0155,-0.1663,-0.1677,0.0068,0.0886,0.0245,1,35.83,-50.96,-49.32,128.12,19.5,127.37,0,52.095,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1452008,2018-11-19 08:45:03:029
-6.9364,-3.5907,-6.4045,-6.7191,-3.2996,-6.3353,-0.0329,-0.0823,0.0783,-0.4927,-0.0123,-0.3823,1,30.16,-53.04,-47.58,130.23,19.95,128.76,0,55.012,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1454008,2018-11-19 08:45:05:029
-7.4222,-2.0553,-5.8103,-7.2882,-1.8803,-6.2862,-0.0848,-0.0785,0.2645,0.0021,-0.267,-0.005,1,35.84,-56.78,-49.79,131.83,11.1,130.43,0,56.729,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1456008,2018-11-19 08:45:07:029
-7.2905,-1.8151,-6.4355,-7.2731,-1.8194,-6.3216,0.0481,-0.028,0.0476,0.0075,-0.0285,0.0127,1,33.56,-58.76,-46.72,134.61,10.78,130.9,0,40.748,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1458007,2018-11-19 08:45:09:028
-8.1097,-2.2656,-6.4453,-7.1068,-1.7597,-6.5243,-0.1304,0.119,-0.4608,-0.0345,-0.1175,-0.0892,1,32.64,-57.99,-45.03,135.25,10.32,132.8,0,50.331,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1460008,2018-11-19 08:45:11:029
-7.2431,-1.6555,-6.6193,-7.2137,-1.7686,-6.4035,-0.0609,0.0103,-0.0873,-0.0314,-0.1053,-0.0579,1,36.12,-58.32,-46.06,134.01,10.47,132.06,0,43.203,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1462007,2018-11-19 08:45:13:028
-7.1434,-1.7186,-6.1859,-7.2612,-1.7248,-6.3616,-0.0057,-0.0059,-0.0031,2.00E-04,-0.0219,0.0016,1,33.71,-59.12,-44.02,135.99,10.18,131.3,0,47.299,48.085373,11.854837,616,NaN,,196.17601,,0 / 27,1464008,2018-11-19 08:45:15:029
-7.0437,-1.6335,-6.404,-7.1674,-1.7277,-6.4663,0.1286,0.062,-0.0264,0.0019,-2.00E-04,-0.0082,1,33.47,-58.52,-46.96,134.92,10.16,131.9,0,49.939,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1466007,2018-11-19 08:45:17:028
-7.1971,-1.7045,-6.2,-7.264,-1.7607,-6.3486,0.0052,-0.0018,0.0421,-0.0938,-0.159,-0.0849,1,34.54,-57.95,-47.39,133.86,10.29,132.35,0,46.091,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1468008,2018-11-19 08:45:19:029
-7.4893,-1.5242,-5.9578,-7.4263,-1.759,-6.1585,0.04,0.0209,0.1673,-0.1301,-0.1127,-0.1008,1,31.24,-60.85,-48.44,136,10.4,130.26,0,49.025,48.085373,11.854837,616,NaN,,196.17601,,0 / 27,1470008,2018-11-19 08:45:21:029
-7.3882,-1.7465,-6.1424,-7.4152,-1.7518,-6.1738,-0.1119,0.0689,-0.0101,-0.0984,-0.0998,-0.085,1,36.43,-58.15,-48.1,133.28,10.31,130.53,0,50.156,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1472007,2018-11-19 08:45:23:028
-6.8917,-1.739,-6.3147,-7.1871,-1.7203,-6.4464,-0.3608,-0.1734,-0.1751,0.0065,-0.009,-0.0068,1,32.91,-59.84,-43.47,137.2,10.03,131.85,0,49.355,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1474008,2018-11-19 08:45:25:029
-7.0697,-1.8041,-6.7895,-7.1427,-1.734,-6.4919,-0.0166,-0.1483,-0.1046,-0.008,0.0055,-0.022,1,29.72,-59.44,-46.71,135.76,10.1,132.05,0,49.783,48.085373,11.854837,616,NaN,,196.17601,,0 / 28,1476007,2018-11-19 08:45:27:028
-7.2454,-1.8659,-6.3924,-7.1762,-1.8412,-6.4251,-0.1481,-0.0302,0.0806,-0.0015,6.00E-04,0.0013,1,31.64,-59.03,-52.69,132.53,10.78,131.97,0,43.776,48.113476,11.721896,633,NaN,,207.968,,0 / 28,1478008,2018-11-19 08:45:29:029
-7.2118,-2.0864,-6.4262,-7.1302,-1.9537,-6.4431,-0.023,-0.1289,0.1349,0.0034,0.0102,0.0011,1,28.84,-60.2,-41.48,139.13,11.42,132.16,0,48.886,48.113476,11.721896,633,NaN,,207.968,,0 / 28,1480007,2018-11-19 08:45:31:028
-7.1105,-1.8505,-6.6434,-7.1274,-1.9971,-6.4328,-0.2022,-1.00E-04,-0.0088,0.0017,0.0188,0.0067,1,31.37,-60.55,-43.35,138.01,11.76,132.11,0,50.843,48.113476,11.721896,633,NaN,,207.968,,0 / 28,1482009,2018-11-19 08:45:33:030
-7.044,-2.1205,-6.5424,-7.1141,-2.0698,-6.4246,0.0343,-0.0733,-0.0078,-0.0019,0.0131,0.0016,1,39.7,-58.11,-56.67,128.48,12.09,132.09,0,46.697,48.113476,11.721896,633,NaN,,207.968,,0 / 28,1484008,2018-11-19 08:45:35:029
-7.1871,-2.555,-6.5498,-6.9978,-2.3037,-6.4726,-0.1059,-0.158,-0.0591,0.043,0.0355,-0.0078,1,34.82,-58.1,-47.61,132.97,13.1,132.46,0,51.211,48.113476,11.721896,633,NaN,,207.968,,0 / 28,1486007,2018-11-19 08:45:37:028
-7.3881,-2.5664,-6.2524,-7.2922,-2.2309,-6.1658,0.0571,0.541,0.1353,9.00E-04,0.0445,0.0612,1,36.65,-57.1,-48.62,131.59,13.27,131.87,0,59.284,48.113476,11.721896,633,NaN,,207.968,,0 / 28,1488008,2018-11-19 08:45:39:029
-7.4649,-2.0838,-6.2512,-7.2796,-2.2982,-6.156,-0.1789,0.2097,-0.0239,-0.1157,-0.068,-0.1181,1,30.54,-59.87,-44.71,136.32,13.42,131.87,0,49.546,48.113476,11.721896,633,NaN,,207.968,,0 / 28,1490008,2018-11-19 08:45:41:029
-6.9761,-2.6666,-6.5294,-7.0326,-2.3962,-6.4009,0.0049,-0.2908,-0.059,0.0096,0.0322,-0.0016,1,31.27,-59,-45.2,135.69,14.04,132.17,0,44.154,48.113476,11.721896,633,NaN,,207.968,,0 / 28,1492008,2018-11-19 08:45:43:029
-7.0512,-2.0622,-6.4362,-7.0408,-2.5312,-6.3396,0.0302,0.347,-0.071,0.0521,0.0982,0.0265,1,31.99,-58.56,-46.33,134.81,14.97,131.77,0,42.813,48.113476,11.721896,633,NaN,,207.968,,0 / 28,1494009,2018-11-19 08:45:45:030
-7.0221,-2.6602,-6.3807,-6.9561,-2.6418,-6.3878,0.0243,-0.0733,0.095,-0.0019,-0.0282,-0.0013,1,33.86,-58.79,-43.71,135.08,15.6,132.5,0,49.821,48.113476,11.721896,633,NaN,,207.968,,0 / 28,1496008,2018-11-19 08:45:47:029
-7.2129,-2.6084,-6.3654,-6.9373,-2.6877,-6.3891,-0.101,0.1149,0.042,-0.0078,0.0197,-0.0166,1,34.79,-58.62,-44.75,134.3,15.93,132.62,0,52.91,48.113476,11.721896,633,NaN,,207.968,,0 / 28,1498007,2018-11-19 08:45:49:028
-7.0686,-2.7656,-6.4101,-6.9367,-2.7103,-6.3802,-0.1331,-0.0719,0.0289,0.0089,0.0211,-0.0082,1,32.77,-59.54,-39.92,137.69,16,132.73,0,59.357,48.113476,11.721896,633,NaN,,207.968,,0 / 28,1500009,2018-11-19 08:45:51:030
-7.2872,-2.623,-6.5114,-6.9324,-2.7163,-6.3824,-0.2235,-0.0111,-0.019,0,-0.0248,0.0132,1,30.56,-58.1,-48.88,132.81,16.09,132.65,0,43.14,48.113476,11.721896,633,NaN,,207.968,,0 / 28,1502008,2018-11-19 08:45:53:029
-7.1093,-2.7209,-6.539,-6.9464,-2.7118,-6.369,-0.0733,0.005,-0.0554,-0.0012,-0.0209,0.007,1,36.07,-56.22,-50.58,129.83,16.01,132.45,0,43.882,48.113476,11.721896,633,NaN,,207.968,,0 / 28,1504008,2018-11-19 08:45:55:029
-7.0862,-2.5103,-6.4286,-6.9723,-2.5861,-6.393,-0.0231,0.0955,0.0339,0.0037,-5.00E-04,-7.00E-04,1,26.65,-58.71,-46.12,135.91,15.55,132.52,0,41.82,48.113476,11.721896,633,NaN,,207.968,,0 / 28,1506008,2018-11-19 08:45:57:029
-6.9561,-2.3309,-6.3911,-6.9957,-2.4933,-6.4042,0.1011,0.1839,0.0494,0.0045,-0.0126,-0.0031,1,30.11,-58.64,-43.56,136.22,15.03,132.51,0,41.202,48.113476,11.721896,633,NaN,,207.968,,0 / 28,1508008,2018-11-19 08:45:59:029
-7.0884,-2.3679,-6.5125,-7.0087,-2.3471,-6.4451,0.0078,0.0823,-0.1255,0.003,0.0043,-0.0044,1,27.33,-59.22,-46.14,136.26,14.1,132.41,0,43.405,48.113476,11.721896,633,NaN,,207.968,,0 / 28,1510007,2018-11-19 08:46:01:028
-6.9774,-2.1116,-6.5167,-7.052,-2.1293,-6.4735,0.0524,0.0218,-0.0347,0.0034,0.0067,0.0014,1,32.6,-59.01,-51.39,132.72,12.75,132.39,0,43.659,48.113476,11.721896,633,NaN,,207.968,,0 / 28,1512008,2018-11-19 08:46:03:029
-7.2212,-2.0294,-6.4886,-7.1354,-2.0607,-6.4038,0.0823,0.0272,0.0432,-0.0187,-0.0335,-0.0178,1,33.65,-56.45,-56.29,129.02,12.14,132.26,0,43.409,48.113476,11.721896,633,NaN,,207.968,,0 / 28,1514008,2018-11-19 08:46:05:029
-7.2706,-2.2637,-6.3763,-7.1155,-2.2642,-6.3572,-0.0208,-0.0058,-0.0562,-0.0123,-0.0268,-0.1494,1,34.66,-57.82,-54.91,130.38,11.44,132.33,0,56.867,48.113476,11.721896,633,NaN,,207.968,,0 / 28,1516008,2018-11-19 08:46:07:029
-6.961,-1.2861,-6.052,-7.4049,-1.9014,-6.1418,0.335,0.6001,0.0486,-0.0434,0.0306,-0.0169,1,36.77,-57.54,-55.28,129.95,11.47,132.13,0,52.525,48.113476,11.721896,633,NaN,,207.968,,0 / 28,1518007,2018-11-19 08:46:09:028
-6.9988,-1.5703,-6.0056,-7.3193,-1.8422,-6.2614,0.2546,0.2195,0.1712,0.2644,0.4214,0.2178,1,35.46,-57.17,-56.53,129.17,11.13,131.9,0,51.973,48.113476,11.721896,633,NaN,,207.968,,0 / 28,1520008,2018-11-19 08:46:11:029
-7.0867,-2.0858,-6.6774,-7.027,-1.8234,-6.5929,-0.1414,-0.2498,-0.0939,0.0724,0.0413,0.0426,1,34.63,-57.67,-55.63,130.21,10.55,130.77,0,51.642,48.113476,11.721896,633,NaN,,207.968,,0 / 28,1522008,2018-11-19 08:46:13:029
-7.0763,-1.5819,-6.4475,-7.1195,-1.7017,-6.5259,-0.05,0.0929,0.0209,0.003,-0.0043,5.00E-04,1,32.81,-58.84,-47.73,134.51,9.96,132.59,0,44.523,48.113476,11.721896,633,NaN,,207.968,,0 / 28,1524008,2018-11-19 08:46:15:029
-7.115,-1.6782,-6.5503,-7.1223,-1.6741,-6.53,-0.0206,0.002,-0.0637,0.0036,0.0019,0.0029,1,33.41,-58.57,-47.68,134.53,9.86,132.48,0,47.336,48.113476,11.721896,633,NaN,,207.968,,0 / 27,1526007,2018-11-19 08:46:17:028
-7.1354,-1.6293,-6.5382,-7.1359,-1.6503,-6.5212,0.0062,0.0485,0.0112,0.0021,0.0038,0.0015,1,33.38,-58.63,-47.61,134.55,9.76,132.42,0,53.492,48.113476,11.721896,633,NaN,,207.968,,0 / 28,1528008,2018-11-19 08:46:19:029
-7.0294,-1.4464,-6.6154,-7.1181,-1.6254,-6.5469,-0.0203,-0.0647,-0.025,0.0081,0.0128,0.0056,1,31.61,-58.84,-51.22,133.59,9.54,132.51,0,53.987,48.113476,11.721896,633,NaN,,207.968,,0 / 28,1530007,2018-11-19 08:46:21:028
-7.0437,-1.3147,-6.2742,-7.198,-1.5783,-6.4705,0.1363,0.2292,-0.0924,-0.1114,-0.2104,-0.0824,1,34.94,-58.51,-47.88,134.08,9.43,131.76,0,47.047,48.113476,11.721896,633,NaN,,207.968,,0 / 28,1532008,2018-11-19 08:46:23:029
-7.191,-1.4379,-6.2631,-7.196,-1.6156,-6.4636,0.1081,0.0864,-0.0672,0.1039,0.2192,0.0869,1,36.12,-59.27,-47.43,134.25,9.57,131.11,0,47.608,48.113476,11.721896,633,NaN,,207.968,,0 / 28,1534008,2018-11-19 08:46:25:029
